project_family_id,primary_work_id,work_id,is_primary_work,preferred_record_id,record_ids_json,title,level_final,route_family,family_grouping_basis,evidence_sources_json
PF-DE5A264FDB659C21,WORK-37EB9A4023C0A2ED,WORK-37EB9A4023C0A2ED,True,REC-952DDF542BB99BA4,"[""REC-952DDF542BB99BA4""]",XtraMAC: An Efficient MAC Architecture for Mixed-Precision LLM Inference on FPGA,D,PARAMETERIZED_RTL,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-952DDF542BB99BA4:title+abstract""]"
PF-DE9542170991B563,WORK-3CAB3D32CF889A6E,WORK-3CAB3D32CF889A6E,True,REC-3C1BB60FF7107D12,"[""REC-3C1BB60FF7107D12""]",Machine Learning-Based Reconstruction for Resistive Silicon Sensors,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-3C1BB60FF7107D12:title+abstract""]"
PF-DFD6C41BE6AC47D7,WORK-EAD196538EAD217A,WORK-EAD196538EAD217A,True,REC-501B131BCCDB0BBF,"[""REC-501B131BCCDB0BBF""]",AutoHLS: Learning to Accelerate Design Space Exploration for HLS Designs,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-501B131BCCDB0BBF:title+abstract""]"
PF-E01157FEF81A5D50,WORK-9533F9E8878DED1F,WORK-9533F9E8878DED1F,True,REC-0E92CE28414078EE,"[""REC-0E92CE28414078EE""]",A Cost-Efficient FPGA Implementation of Tiny Transformer Model using Neural ODE,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-0E92CE28414078EE:title+abstract""]"
PF-E0D871A61B2CBAE2,WORK-B98B10173C8823FF,WORK-B98B10173C8823FF,True,REC-5C4ADC39D64D338C,"[""REC-5C4ADC39D64D338C""]",Instruction-Based Coordination of Heterogeneous Processing Units for Acceleration of DNN Inference,C,OVERLAY,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-5C4ADC39D64D338C:title+abstract;LLM-inference-on-FPGA-papers/papers/2511.15505v1.pdf#text-search=\""transforms DNN models into instruction programs\""""]"
PF-E12CEE2BC8F76764,WORK-A0AA3299FFD4B55E,WORK-A0AA3299FFD4B55E,True,REC-6861DF774D045B5D,"[""REC-6861DF774D045B5D""]",TinyIceNet: Low-Power SAR Sea Ice Segmentation for On-Board FPGA Inference,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-6861DF774D045B5D:title+abstract""]"
PF-E18206EB018BCA85,WORK-91AE5CC8F766B61B,WORK-91AE5CC8F766B61B,True,REC-74DFFEF8FFD0B3C6,"[""REC-74DFFEF8FFD0B3C6""]","HPU: High-Bandwidth Processing Unit for Scalable, Cost-effective LLM Inference via GPU Co-processing",A,CPU_FPGA_FALLBACK,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-74DFFEF8FFD0B3C6:title+abstract; LLM-inference-on-FPGA-papers/papers/2504.16112v2.pdf pages 5-6 sections V-B and VI search phrase end-to-end execution time""]"
PF-E26489809C4F7902,WORK-96541CBE8359181A,WORK-96541CBE8359181A,True,REC-37D418A5B0CD24F0,"[""REC-37D418A5B0CD24F0""]",UbiMoE: A Ubiquitous Mixture-of-Experts Vision Transformer Accelerator With Hybrid Computation Pattern on FPGA,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-37D418A5B0CD24F0:title+abstract""]"
PF-E361827C583A0708,WORK-F05D9D4A331C98ED,WORK-F05D9D4A331C98ED,True,REC-E47480B3889FF9C0,"[""REC-E47480B3889FF9C0""]",CORDIC Is All You Need,B,OVERLAY,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-E47480B3889FF9C0:title+abstract""]"
PF-E4D65C229D06DEEF,WORK-89693455549AB256,WORK-89693455549AB256,True,REC-EB5B8D6B828622FE,"[""REC-EB5B8D6B828622FE""]",Inner Loop Optimizations in Mapping Single Threaded Programs to Hardware,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-EB5B8D6B828622FE:title+abstract""]"
PF-E4E477D5A06C027F,WORK-B70CE0BFC848F2F4,WORK-B70CE0BFC848F2F4,True,REC-C9B23D5F0BA8A1A3,"[""REC-C9B23D5F0BA8A1A3""]",Refining Datapath for Microscaling ViTs,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-C9B23D5F0BA8A1A3:title+abstract""]"
PF-E50563482E62BC1C,WORK-3C1CFB27AB6B5985,WORK-3C1CFB27AB6B5985,True,REC-939579D7FA707D17,"[""REC-939579D7FA707D17""]",Securing generative artificial intelligence with parallel magnetic tunnel junction true randomness,D,PARAMETERIZED_RTL,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-939579D7FA707D17:title+abstract""]"
PF-E62816200029AE73,WORK-769AF53322C4EFB1,WORK-769AF53322C4EFB1,True,REC-22B8F133078A7448,"[""REC-22B8F133078A7448""]",Hardware Automated Dataflow Deployment of CNNs,C,PARAMETERIZED_RTL,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-22B8F133078A7448:title+abstract""]"
PF-E6504F06B706E214,WORK-B385DE9F75753FA4,WORK-B385DE9F75753FA4,True,REC-B797976E8C3DD74B,"[""REC-B797976E8C3DD74B""]",High-Level Synthesis for Packet-Processing Pipelines,D,,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-B797976E8C3DD74B:title+abstract""]"
PF-E6C6805F0822A92A,WORK-CDB436B695CE5A3C,WORK-CDB436B695CE5A3C,True,REC-C63FAD4BB750FE4C,"[""REC-C63FAD4BB750FE4C""]",Multi-Level Resistive Synapses for On-Chip Neural Networks: A Physics-Based Design of a Memristive Crossbar Fabric with Quasi-Continuous Conductance States,D,,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-C63FAD4BB750FE4C:title+abstract""]"
PF-E7AA5B0B1A09F007,WORK-586F8BE993539508,WORK-586F8BE993539508,True,REC-A8FC56A3513C926D,"[""REC-A8FC56A3513C926D""]",HLSTransform: Energy-Efficient Llama 2 Inference on FPGAs Via High Level Synthesis,A,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-A8FC56A3513C926D:title+abstract; LLM-inference-on-FPGA-papers/papers/2405.00738v1.pdf page 3 section 3.1 Implementation search phrase host reads the output and performs sampling""]"
PF-E8575CF006E239E1,WORK-9CB6E8866B0671AC,WORK-9CB6E8866B0671AC,True,REC-12ADC59BADCFF351,"[""REC-12ADC59BADCFF351""]",LL-ViT: Edge Deployable Vision Transformers with Look Up Table Neurons,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-12ADC59BADCFF351:title+abstract""]"
PF-E9C1300B04E80B95,WORK-359FF56D3A0F0977,WORK-359FF56D3A0F0977,True,REC-7C4BA136157B6978,"[""REC-7C4BA136157B6978""]",Compiler-Driven FPGA Virtualization with SYNERGY,C,CPU_FPGA_FALLBACK,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-7C4BA136157B6978:title+abstract;LLM-inference-on-FPGA-papers/papers/2109.02484v1.pdf#text-search=\""compiler backend targeting an OS-level protection layer\""""]"
PF-EC7A371C4608D83D,WORK-688ADEA2C66217F1,WORK-688ADEA2C66217F1,True,REC-8079DF7689E5D2AD,"[""REC-8079DF7689E5D2AD""]",HPCNeuroNet: Advancing Neuromorphic Audio Signal Processing with Transformer-Enhanced Spiking Neural Networks,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-8079DF7689E5D2AD:title+abstract""]"
PF-EDB8855EAE7A672D,WORK-670CC3BF1E64AF0F,WORK-670CC3BF1E64AF0F,True,REC-47E3674AA323D0A4,"[""REC-47E3674AA323D0A4""]",HillInfer: Efficient Long-Context LLM Inference on the Edge with Hierarchical KV Eviction using SmartSSD,D,CPU_FPGA_FALLBACK,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-47E3674AA323D0A4:title+abstract""]"
PF-F06BE5B111ACE400,WORK-5C4897C26C108340,WORK-5C4897C26C108340,True,REC-FD5A471D9856BBC7,"[""REC-FD5A471D9856BBC7""]","Rule-based High-level Hardware-RTL Synthesis of Algorithms, Virtualizing Machines, and Communication Protocols with FPGAs based on Concurrent Communicating Sequential Processes and the ConPro Synthesis Framework",C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-FD5A471D9856BBC7:title+abstract""]"
PF-F06D67E59A53B8CC,WORK-D493AF8AFB822938,WORK-D493AF8AFB822938,True,REC-A84588B0F7BE86BC,"[""REC-A84588B0F7BE86BC""]",Investigating 1-Bit Quantization in Transformer-Based Top Tagging,D,,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-A84588B0F7BE86BC:title+abstract""]"
PF-F0F7D9F41C92A85E,WORK-40E95001A06B7010,WORK-40E95001A06B7010,True,REC-E66ED844D509AC26,"[""REC-E66ED844D509AC26""]",Optimizing Transformer Neural Network for Real-Time Outlier Detection on FPGAs,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-E66ED844D509AC26:title+abstract""]"
PF-F25E7A96CD69F919,WORK-DF0318D2EDCFD441,WORK-DF0318D2EDCFD441,True,REC-AC7A77515D490E82,"[""REC-AC7A77515D490E82""]",Intelligent experiments through real-time AI: Fast Data Processing and Autonomous Detector Control for sPHENIX and future EIC detectors,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-AC7A77515D490E82:title+abstract""]"
PF-F284524C8FAF1FF5,WORK-928EA6B97FB61C3A,WORK-928EA6B97FB61C3A,True,REC-C963AD29DE58DB45,"[""REC-C963AD29DE58DB45""]",ELiTeFormer: An Efficient Transformer for FPGAs,A,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-C963AD29DE58DB45:title+abstract; LLM-inference-on-FPGA-papers/papers/2607.03652v1.pdf#section=4.3.2.ELiTeFormer_1B_Latency_Profile&search=employs_Vitis_HLS_to_generate_RTL""]"
PF-F28669194788513F,WORK-AF1BEB366A84BD62,WORK-AF1BEB366A84BD62,True,REC-F5EC31B9648B775E,"[""REC-F5EC31B9648B775E""]",Profile-Guided Parallel Task Extraction and Execution for Domain Specific Heterogeneous SoC,C,CPU_FPGA_FALLBACK,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-F5EC31B9648B775E:title+abstract;LLM-inference-on-FPGA-papers/papers/2211.14547v1.pdf#text-search=\""integrated compile time and runtime environment\""""]"
PF-F7104F6EB7065DE5,WORK-6CEF5028F277834A,WORK-6CEF5028F277834A,True,REC-856C24626DD738E5,"[""REC-856C24626DD738E5""]",Holistic Optimization Framework for FPGA Accelerators,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-856C24626DD738E5:title+abstract""]"
PF-F83D78A28A54A623,WORK-E82CFE468C9C41A7,WORK-E82CFE468C9C41A7,True,REC-3F04DF5486FF18BF,"[""REC-3F04DF5486FF18BF""]",Chameleon: a Heterogeneous and Disaggregated Accelerator System for Retrieval-Augmented Language Models,D,CPU_FPGA_FALLBACK,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-3F04DF5486FF18BF:title+abstract""]"
PF-F875DB0F998DFFF3,WORK-EC1F3835D1737B4E,WORK-EC1F3835D1737B4E,True,REC-3197E8A9160CF79B,"[""REC-3197E8A9160CF79B""]",High-level Synthesis using the Julia Language,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-3197E8A9160CF79B:title+abstract""]"
PF-F92F939FFE4A014F,WORK-B4E78ACC064EADB3,WORK-B4E78ACC064EADB3,True,REC-BCED24E48DF96CCD,"[""REC-BCED24E48DF96CCD""]",A Study of Quantisation-aware Training on Time Series Transformer Models for Resource-constrained FPGAs,D,,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-BCED24E48DF96CCD:title+abstract""]"
PF-F9C89712D9219FAC,WORK-EC3A1DDA4B8AD17B,WORK-EC3A1DDA4B8AD17B,True,REC-CCE2E4EFAFB5F4F8,"[""REC-CCE2E4EFAFB5F4F8""]",High Level Synthesis with a Dataflow Architectural Template,C,HLS,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-CCE2E4EFAFB5F4F8:title+abstract""]"
PF-FACB5FC83F5D5524,WORK-7FCCD0EEA2C805D1,WORK-7FCCD0EEA2C805D1,True,REC-29297747619229E3,"[""REC-29297747619229E3""]",PEANO-ViT: Power-Efficient Approximations of Non-Linearities in Vision Transformers,D,PARAMETERIZED_RTL,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-29297747619229E3:title+abstract""]"
PF-FB2B60C4BD47CFE1,WORK-459F6415C294FF89,WORK-459F6415C294FF89,True,REC-0030D8D9BECDB48D,"[""REC-0030D8D9BECDB48D""]",Efficient Implementation of an Adaptive Transformer Accelerator for Massive MIMO Outdoor Localization,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-0030D8D9BECDB48D:title+abstract""]"
PF-FCEFFE76AD72B1F0,WORK-EEC00CC9B71ED381,WORK-EEC00CC9B71ED381,True,REC-2A1E7F2B5FE644D9,"[""REC-2A1E7F2B5FE644D9""]",VTR: An Optimized Vision Transformer for SAR ATR Acceleration on FPGA,B,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-2A1E7F2B5FE644D9:title+abstract""]"
PF-FDB730B5953E03F5,WORK-2C89087AD30358EE,WORK-2C89087AD30358EE,True,REC-00876C5760C7308E,"[""REC-00876C5760C7308E""]",ProTEA: Programmable Transformer Encoder Acceleration on FPGA,B,OVERLAY,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-00876C5760C7308E:title+abstract""]"
PF-FE5220153ACA3FD8,WORK-08FAB232B669E96A,WORK-08FAB232B669E96A,True,REC-D9F3C753FC29AAD4,"[""REC-D9F3C753FC29AAD4""]",Auto-ViT-Acc: An FPGA-Aware Automatic Acceleration Framework for Vision Transformer with Mixed-Scheme Quantization,C,DATAFLOW,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-D9F3C753FC29AAD4:title+abstract""]"
PF-FE60940323390C25,WORK-63032F7C7DF149CE,WORK-63032F7C7DF149CE,True,REC-2C0E34856A04F65F,"[""REC-2C0E34856A04F65F""]",Real-world Edge Neural Network Implementations Leak Private Interactions Through Physical Side Channel,D,,single_work_family; no explicit cross-work release or extension evidence,"[""survey/build/phase1_mapping.csv#record_id=REC-2C0E34856A04F65F:title+abstract""]"
